ID,Estimated_Insects_Count,Crop_Type,Soil_Type,Pesticide_Use_Category,Number_Doses_Week,Number_Weeks_Used,Number_Weeks_Quit,Season,Crop_Damage
F00144197,1132,0,0,2,60,16,13,3,0
F00144198,1132,0,0,2,60,43,1,2,0
F00144199,1132,0,0,2,20,22,19,1,1
F00144201,1132,0,0,2,20,16,26,1,1
F00144203,1132,0,0,2,60,42,1,3,2
F00144206,1212,0,0,2,10,16,11,1,0
F00144211,1212,0,0,2,15,15,22,3,0
F00144213,1212,0,0,2,15,20,22,2,0
F00144214,1212,0,0,2,15,22,17,3,0
F00144219,1212,0,0,2,20,25,13,1,0
F00144220,1212,0,0,2,20,30,7,2,0
F00144221,1212,0,0,2,20,35,3,3,0
F00144222,1212,0,0,2,20,38,4,3,0
F00144224,1212,0,0,2,20,43,1,1,0
F00144226,1212,0,0,2,30,20,25,2,0
F00144228,1212,0,0,2,30,33,10,2,0
F00144229,1212,0,0,2,40,18,21,3,0
F00144231,1212,0,0,2,40,35,8,2,0
F00144232,1212,0,0,2,40,39,6,2,0
F00144233,1212,0,0,2,40,43,0,1,0
F00144235,1212,0,0,2,60,25,16,1,0
F00144236,1212,0,0,2,60,32,13,1,0
F00144237,1212,0,0,2,60,,11,3,0
F00144240,1212,0,0,2,80,33,4,2,0
F00144241,1212,0,0,2,10,30,2,1,1
F00144242,1212,0,0,2,40,37,9,2,1
F00144245,1296,0,0,2,10,23,12,1,0
F00144249,1297,0,0,2,20,14,24,2,0
F00144250,1297,0,0,2,20,15,6,1,0
F00144251,1296,0,0,2,20,15,23,2,0
F00144252,1296,0,0,2,20,15,26,2,0
F00144253,1296,0,0,2,20,22,18,3,0
F00144254,1296,0,0,2,20,,12,1,0
F00144255,1296,0,0,2,20,36,1,2,0
F00144256,1296,0,0,2,20,39,0,2,0
F00144257,1297,0,0,2,20,,1,2,0
F00144258,1297,0,0,2,25,39,1,2,0
F00144259,1296,0,0,2,25,43,2,3,0
F00144260,1297,0,0,2,30,10,25,2,0
F00144266,1297,0,0,2,40,28,12,2,0
F00144267,1296,0,0,2,40,29,14,2,0
F00144270,1296,0,0,2,40,,4,2,0
F00144271,1296,0,0,2,40,47,0,3,0
F00144272,1296,0,0,2,45,29,1,3,0
F00144273,1296,0,0,2,50,,27,2,0
F00144275,1296,0,0,2,60,25,17,2,0
F00144278,1297,0,0,2,10,10,30,1,1
F00144280,1296,0,0,2,20,33,11,2,1
F00144282,1296,0,0,2,20,20,19,1,2
F00144283,1385,0,0,2,10,17,26,1,0
F00144286,1385,0,0,2,15,,18,2,0
F00144287,1385,0,0,2,15,37,8,3,0
F00144288,1385,0,0,2,15,38,7,3,0
F00144289,1385,0,0,2,20,11,31,2,0
F00144291,1385,0,0,2,20,,23,1,0
F00144292,1385,0,0,2,20,25,20,3,0
F00144293,1385,0,0,2,20,30,7,2,0
F00144294,1385,0,0,2,20,33,10,3,0
F00144295,1385,0,0,2,20,34,1,2,0
F00144305,1385,0,0,2,30,45,8,1,0
F00144308,1385,0,0,2,40,37,4,3,0
F00144310,1385,0,0,2,40,45,6,3,0
F00144312,1385,0,0,2,50,,25,2,0
F00144314,1385,0,0,2,20,41,6,3,1
F00144316,1385,0,0,2,10,,12,1,2
F00144320,1478,0,0,2,10,10,28,2,0
F00144321,1478,0,0,2,10,,22,1,0
F00144322,1478,0,0,2,10,24,14,2,0
F00144327,1478,0,0,2,15,20,7,2,0
F00144329,1478,0,0,2,15,34,10,2,0
F00144331,1478,0,0,2,20,20,28,2,0
F00144333,1478,0,0,2,20,25,25,2,0
F00144334,1478,0,0,2,20,,3,1,0
F00144335,1478,0,0,2,20,39,8,2,0
F00144337,1478,0,0,2,25,45,4,1,0
F00144339,1478,0,0,2,30,30,20,1,0
F00144341,1478,0,0,2,30,37,5,3,0
F00144342,1478,0,0,2,40,12,25,2,0
F00144343,1478,0,0,2,40,16,22,3,0
F00144347,1478,0,0,2,40,33,17,1,0
F00144348,1478,0,0,2,40,37,1,3,0
F00144349,1478,0,0,2,40,,0,2,0
F00144351,1478,0,0,2,50,29,8,2,0
F00144352,1478,0,0,2,50,46,7,1,0
F00144353,1478,0,0,2,55,44,4,2,0
F00144354,1478,0,0,2,60,25,12,2,0
F00144355,1478,0,0,2,75,25,12,1,0
F00144357,1478,0,0,2,90,37,13,2,0
F00144358,1478,0,0,2,20,37,15,3,1
F00144360,1478,0,0,2,20,25,17,2,1
F00144361,1478,0,0,2,40,,1,3,1
F00144363,1575,0,0,2,5,22,23,2,0
F00144364,1576,0,0,2,10,6,33,2,0
F00144365,1576,0,0,2,10,13,33,1,0
F00144366,1576,0,0,2,10,15,28,2,0
F00144367,1576,0,0,2,10,24,17,2,0
F00144369,1576,0,0,2,10,27,15,3,0
F00144370,1575,0,0,2,10,38,8,2,0
F00144371,1576,0,0,2,15,12,32,1,0
F00144374,1576,0,0,2,20,10,25,2,0
F00144375,1576,0,0,2,20,18,25,2,0
F00144378,1575,0,0,2,20,25,20,2,0
F00144381,1575,0,0,2,20,33,20,2,0
F00144382,1576,0,0,2,20,37,9,2,0
F00144384,1576,0,0,2,20,38,13,2,0
F00144385,1576,0,0,2,20,39,8,1,0
F00144386,1576,0,0,2,20,40,8,2,0
F00144387,1576,0,0,2,30,18,33,1,0
F00144389,1575,0,0,2,30,30,16,2,0
F00144390,1576,0,0,2,30,42,4,1,0
F00144394,1576,0,0,2,40,40,7,2,0
F00144395,1576,0,0,2,50,34,15,2,0
F00144396,1576,0,0,2,60,38,13,3,0
F00144397,1575,0,0,2,30,32,13,3,1
F00144398,1576,0,0,2,30,24,21,3,1
F00144402,1575,0,0,2,40,37,11,3,1
F00144403,1575,0,0,2,20,41,6,1,1
F00144404,1576,0,0,2,60,43,1,1,1
F00144405,1678,0,0,2,5,32,16,1,0
F00144406,1678,0,0,2,5,39,15,3,0
F00144409,1678,0,0,2,10,18,26,2,0
F00144410,1678,0,0,2,10,20,25,1,0
F00144411,1678,0,0,2,10,28,9,3,0
F00144414,1678,0,0,2,15,15,32,1,0
F00144415,1678,0,0,2,15,42,5,1,0
F00144416,1678,0,0,2,15,42,14,2,0
F00144418,1678,0,0,2,20,15,29,2,0
F00144419,1678,0,0,2,20,23,26,1,0
F00144421,1678,0,0,2,20,28,22,2,0
F00144425,1678,0,0,2,20,48,6,2,0
F00144427,1678,0,0,2,30,14,5,2,0
F00144430,1678,0,0,2,30,24,24,3,0
F00144431,1678,0,0,2,30,35,1,3,0
F00144432,1678,0,0,2,30,45,1,1,0
F00144434,1678,0,0,2,40,,30,2,0
F00144435,1678,0,0,2,40,27,14,3,0
F00144436,1678,0,0,2,40,30,14,1,0
F00144437,1678,0,0,2,40,40,14,2,0
F00144440,1678,0,0,2,50,24,20,2,0
F00144441,1678,0,0,2,60,30,19,2,0
F00144442,1678,0,0,2,60,49,2,1,0
F00144443,1678,0,0,2,60,51,1,2,0
F00144444,1678,0,0,2,10,35,14,1,1
F00144445,1678,0,0,2,20,,9,1,1
F00144447,1678,0,0,2,40,30,9,1,1
F00144448,1678,0,0,2,15,51,1,2,1
F00144452,1785,0,0,2,5,30,5,1,0
F00144453,1785,0,0,2,10,24,15,2,0
F00144456,1786,0,0,2,15,29,18,1,0
F00144458,1785,0,0,2,20,7,31,2,0
F00144460,1785,0,0,2,20,18,30,2,0
F00144461,1786,0,0,2,20,,23,2,0
F00144462,1785,0,0,2,20,20,33,3,0
F00144463,1785,0,0,2,20,23,25,2,0
F00144465,1785,0,0,2,20,25,24,2,0
F00144467,1785,0,0,2,20,33,12,3,0
F00144468,1785,0,0,2,20,40,9,1,0
F00144469,1785,0,0,2,25,13,27,2,0
F00144470,1785,0,0,2,25,28,25,3,0
F00144471,1786,0,0,2,25,40,2,1,0
F00144472,1786,0,0,2,30,15,30,2,0
F00144473,1785,0,0,2,30,27,20,1,0
F00144475,1785,0,0,2,30,33,16,1,0
F00144476,1786,0,0,2,30,36,15,3,0
F00144477,1785,0,0,2,30,37,11,1,0
F00144479,1785,0,0,2,30,42,11,1,0
F00144480,1785,0,0,2,40,20,23,3,0
F00144483,1785,0,0,2,40,35,11,2,0
F00144484,1785,0,0,2,40,36,3,2,0
F00144487,1785,0,0,2,40,45,4,2,0
F00144489,1785,0,0,2,60,15,32,3,0
F00144491,1785,0,0,2,60,33,20,2,0
F00144493,1785,0,0,2,20,32,15,2,1
F00144494,1785,0,0,2,20,41,6,2,1
F00144496,1786,0,0,2,40,30,15,3,1
F00144497,1785,0,0,2,30,,16,2,1
F00144498,1786,0,0,2,50,40,9,3,1
F00144499,1786,0,0,2,20,29,15,1,1
F00144500,1785,0,0,2,20,33,13,1,1
F00144503,1786,0,0,2,30,50,5,1,2
F00144504,1898,0,0,2,5,41,9,1,0
F00144506,1898,0,0,2,10,53,1,2,0
F00144508,1898,0,0,2,15,46,2,1,0
F00144511,1898,0,0,2,20,32,17,2,0
F00144512,1898,0,0,2,20,33,8,3,0
F00144514,1898,0,0,2,20,41,3,2,0
F00144515,1898,0,0,2,20,43,2,2,0
F00144516,1898,0,0,2,20,48,0,2,0
F00144517,1898,0,0,2,20,48,1,2,0
F00144522,1898,0,0,2,30,33,14,1,0
F00144524,1898,0,0,2,30,52,3,2,0
F00144525,1898,0,0,2,40,20,28,3,0
F00144526,1898,0,0,2,40,26,24,1,0
F00144529,1898,0,0,2,40,45,5,2,0
F00144530,1898,0,0,2,45,35,8,1,0
F00144532,1898,0,0,2,60,34,22,2,0
F00144533,1898,0,0,2,60,38,13,2,0
F00144536,1898,0,0,2,30,45,3,3,1
F00144537,1898,0,0,2,40,44,2,2,2
F00144538,2015,0,0,2,5,20,33,3,0
F00144540,2015,0,0,2,5,28,25,1,0
F00144541,2015,0,0,2,5,35,17,2,0
F00144542,2016,0,0,2,10,16,30,1,0
F00144543,2016,0,0,2,10,30,3,1,0
F00144544,2015,0,0,2,10,31,20,1,0
F00144545,2015,0,0,2,15,14,34,1,0
F00144546,2015,0,0,2,20,22,29,2,0
F00144547,2015,0,0,2,20,30,27,3,0
F00144548,2016,0,0,2,20,,2,2,0
F00144549,2016,0,0,2,20,36,12,3,0
F00144550,2016,0,0,2,20,42,11,2,0
F00144551,2016,0,0,2,20,43,5,2,0
F00144552,2016,0,0,2,20,45,2,1,0
F00144553,2015,0,0,2,20,,12,2,0
F00144556,2015,0,0,2,25,22,30,1,0
F00144558,2015,0,0,2,25,45,7,1,0
F00144559,2015,0,0,2,30,12,37,1,0
F00144560,2015,0,0,2,30,18,27,2,0
F00144562,2015,0,0,2,30,35,17,2,0
F00144565,2015,0,0,2,30,48,2,2,0
F00144566,2016,0,0,2,40,20,27,2,0
F00144568,2015,0,0,2,40,24,10,1,0
F00144569,2015,0,0,2,40,,15,3,0
F00144570,2015,0,0,2,40,32,19,2,0
F00144572,2015,0,0,2,40,45,2,3,0
F00144575,2016,0,0,2,50,30,23,1,0
F00144576,2015,0,0,2,50,35,17,3,0
F00144577,2015,0,0,2,60,40,7,2,0
F00144578,2016,0,0,2,60,40,9,1,0
F00144581,2016,0,0,2,40,33,5,2,1
F00144585,2138,0,0,2,40,20,28,2,0
F00144587,2139,0,0,2,5,,3,1,0
F00144589,2138,0,0,2,10,18,32,2,0
F00144590,2138,0,0,2,10,,20,2,0
F00144591,2139,0,0,2,10,29,21,2,0
F00144593,2138,0,0,2,10,34,18,1,0
F00144594,2139,0,0,2,10,37,10,2,0
F00144595,2138,0,0,2,10,38,10,1,0
F00144596,2138,0,0,2,10,47,6,1,0
F00144597,2139,0,0,2,15,17,32,1,0
F00144598,2139,0,0,2,15,25,24,1,0
F00144599,2138,0,0,2,15,33,5,3,0
F00144600,2139,0,0,2,15,34,18,2,0
F00144602,2139,0,0,2,20,22,28,3,0
F00144605,2138,0,0,2,20,40,10,2,0
F00144608,2138,0,0,2,25,40,14,2,0
F00144609,2139,0,0,2,30,38,13,2,0
F00144611,2138,0,0,2,40,34,18,1,0
F00144612,2139,0,0,2,40,45,8,3,0
F00144613,2138,0,0,2,40,46,5,2,0
F00144615,2139,0,0,2,50,22,28,2,0
F00144616,2138,0,0,2,50,32,16,3,0
F00144621,2138,0,0,2,55,40,14,2,0
F00144622,2139,0,0,2,60,30,22,2,0
F00144623,2138,0,0,2,40,35,13,3,1
F00144624,2139,0,0,2,50,35,13,1,1
F00144625,2138,0,0,2,25,51,3,3,1
F00144627,2267,0,0,2,20,42,9,2,0
F00144629,2267,0,0,2,10,20,30,1,0
F00144630,2267,0,0,2,10,20,34,1,0
F00144632,2267,0,0,2,10,37,20,2,0
F00144633,2267,0,0,2,10,,14,2,0
F00144634,2267,0,0,2,15,33,19,1,0
F00144635,2267,0,0,2,15,41,10,1,0
F00144638,2267,0,0,2,20,23,29,2,0
F00144639,2267,0,0,2,20,24,33,2,0
F00144641,2267,0,0,2,20,34,18,2,0
F00144642,2267,0,0,2,20,36,13,2,0
F00144643,2267,0,0,2,20,39,16,3,0
F00144645,2267,0,0,2,25,,8,2,0
F00144646,2267,0,0,2,30,20,15,1,0
F00144647,2267,0,0,2,30,,35,2,0
F00144649,2267,0,0,2,30,43,9,3,0
F00144650,2267,0,0,2,30,45,10,2,0
F00144651,2267,0,0,2,40,,24,2,0
F00144652,2267,0,0,2,40,10,39,3,0
F00144654,2267,0,0,2,40,31,18,3,0
F00144655,2267,0,0,2,40,39,8,1,0
F00144657,2267,0,0,2,40,44,17,1,0
F00144658,2267,0,0,2,50,42,7,3,0
F00144659,2267,0,0,2,60,25,31,2,0
F00144660,2267,0,0,2,60,31,21,2,0
F00144662,2267,0,0,2,60,48,6,1,0
F00144663,2267,0,0,2,60,50,3,2,0
F00144664,2267,0,0,2,20,36,15,1,1
F00144668,2267,0,0,2,50,54,5,2,2
F00144670,2401,0,0,2,5,10,34,2,0
F00144671,2402,0,0,2,5,16,32,3,0
F00144676,2401,0,0,2,15,,25,2,0
F00144678,2402,0,0,2,15,30,20,1,0
F00144680,2401,0,0,2,20,14,35,2,0
F00144681,2401,0,0,2,20,15,34,1,0
F00144684,2401,0,0,2,20,,25,2,0
F00144687,2401,0,0,2,20,37,14,2,0
F00144688,2401,0,0,2,20,50,10,2,0
F00144689,2401,0,0,2,20,51,2,1,0
F00144690,2402,0,0,2,25,,20,1,0
F00144691,2401,0,0,2,40,,32,2,0
F00144695,2401,0,0,2,40,54,0,2,0
F00144696,2402,0,0,2,50,46,4,3,0
F00144697,2402,0,0,2,60,42,8,2,0
F00144699,2401,0,0,2,10,39,10,3,1
F00144700,2402,0,0,2,20,34,20,3,1
F00144702,2401,0,0,2,10,19,33,1,1
F00144704,2401,0,0,2,25,50,3,1,1
F00144705,2402,0,0,2,20,41,11,3,2
F00144706,2401,0,0,2,20,42,10,1,2
F00144712,2541,0,0,2,15,,10,2,0
F00144713,2541,0,0,2,20,25,26,1,0
F00144714,2541,0,0,2,20,,17,2,0
F00144715,2541,0,0,2,20,35,6,1,0
F00144716,2541,0,0,2,20,50,8,1,0
F00144718,2541,0,0,2,30,45,10,3,0
F00144719,2541,0,0,2,30,47,7,3,0
F00144720,2542,0,0,2,30,50,3,3,0
F00144721,2542,0,0,2,40,30,22,1,0
F00144723,2542,0,0,2,40,41,6,1,0
F00144725,2541,0,0,2,40,,6,3,0
F00144728,2542,0,0,2,60,43,6,1,0
F00144729,2541,0,0,2,20,13,38,2,1
F00144730,2541,0,0,2,20,27,26,1,1
F00144733,2541,0,0,2,60,40,11,3,1
F00144734,2542,0,0,2,20,30,12,2,1
F00144736,2541,0,0,2,40,45,8,2,2
F00144741,2688,0,0,2,15,55,5,3,0
F00144743,2688,0,0,2,20,36,22,3,0
F00144748,2687,0,0,2,30,32,22,2,0
F00144750,2688,0,0,2,30,43,15,2,0
F00144752,2688,0,0,2,40,20,15,3,0
F00144753,2688,0,0,2,40,34,8,2,0
F00144756,2688,0,0,2,20,40,15,1,1
F00144757,2688,0,0,2,15,54,3,2,1
F00144758,2688,0,0,2,20,,26,2,1
F00144759,2688,0,0,2,25,30,27,2,1
F00144760,2688,0,0,2,50,15,42,3,1
F00144761,2840,0,0,2,5,6,31,1,0
F00144764,2840,0,0,2,10,,23,2,0
F00144765,2840,0,0,2,10,25,28,2,0
F00144767,2840,0,0,2,15,20,33,2,0
F00144774,2840,0,0,2,20,42,15,2,0
F00144775,2840,0,0,2,20,45,6,2,0
F00144776,2840,0,0,2,40,20,25,1,0
F00144777,2840,0,0,2,40,20,28,2,0
F00144778,2840,0,0,2,40,20,33,2,0
F00144780,2840,0,0,2,60,30,23,1,0
F00144783,2840,0,0,2,20,50,8,2,1
F00144785,2840,0,0,2,20,57,8,2,1
F00144786,2999,0,0,2,10,32,17,2,0
F00144788,2999,0,0,2,15,39,14,3,0
F00144793,2999,0,0,2,25,34,2,1,0
F00144794,2999,0,0,2,40,27,29,1,0
F00144795,2999,0,0,2,40,29,24,2,0
F00144797,2999,0,0,2,60,55,5,3,0
F00144799,2999,0,0,2,5,50,9,2,1
F00144801,2999,0,0,2,20,28,30,3,1
F00144803,3165,0,0,2,5,40,15,3,0
F00144804,3164,0,0,2,10,35,17,3,0
F00144805,3164,0,0,2,10,53,9,1,0
F00144808,3165,0,0,2,20,,12,1,0
F00144810,3164,0,0,2,35,40,10,2,0
F00144814,3164,0,0,2,15,25,30,2,1
F00144816,3165,0,0,2,30,45,13,1,1
F00144820,3164,0,0,2,10,58,5,2,1
F00144821,3336,0,0,2,30,34,26,3,0
F00144822,3337,0,0,2,5,40,5,2,0
F00144823,3336,0,0,2,10,25,23,3,0
F00144826,3337,0,0,2,20,43,18,2,0
F00144827,3336,0,0,2,20,48,13,3,0
F00144828,3337,0,0,2,20,50,16,1,0
F00144829,3337,0,0,2,30,44,14,2,0
F00144830,3336,0,0,2,10,41,19,3,1
F00144831,3336,0,0,2,40,30,30,1,1
F00144832,3337,0,0,2,80,19,41,3,1
F00144833,3337,0,0,2,30,40,10,2,1
F00144836,3516,0,0,2,5,36,24,2,0
F00144837,3516,0,0,2,10,50,7,1,0
F00144838,3516,0,0,2,15,42,17,1,0
F00144839,3516,0,0,2,20,15,42,2,0
F00144840,3516,0,0,2,20,,47,1,0
F00144842,3516,0,0,2,20,50,14,1,0
F00144843,3516,0,0,2,40,13,32,2,0
F00144846,3516,0,0,2,20,34,25,2,1
F00144848,3516,0,0,2,20,57,12,2,2
F00144851,3702,0,0,2,20,25,38,2,0
F00144852,3702,0,0,2,20,26,38,2,0
F00144857,3702,0,0,2,30,52,12,3,1
F00144859,3702,0,0,2,15,40,18,1,1
F00144860,3702,0,0,2,40,52,10,3,2
F00144861,3895,0,0,2,5,,37,2,0
F00144862,3896,0,0,2,10,20,29,3,0
F00144863,3896,0,0,2,15,55,9,2,0
F00144871,4096,0,0,2,30,10,48,1,0
F00144872,4096,0,0,2,10,44,22,1,0
F00144873,4096,0,0,2,10,48,11,2,0
F00144874,4096,0,0,2,25,,30,2,0
F00144876,4097,0,0,2,10,51,15,2,1
F00144877,4096,0,0,2,20,30,35,3,1
F00144878,169,0,1,2,20,10,4,3,0
F00144880,168,0,1,2,20,,5,3,0
F00144881,169,0,1,2,35,20,1,1,0
F00144882,188,0,1,2,15,15,2,2,0
F00144885,188,0,1,2,25,16,3,1,0
F00144886,188,0,1,2,25,20,1,2,0
F00144890,209,0,1,2,45,23,0,3,0
F00144892,232,0,1,2,10,10,4,2,0
F00144894,232,0,1,2,20,16,6,2,0
F00144895,232,0,1,2,25,12,5,1,0
F00144897,232,0,1,2,30,,7,1,0
F00144898,232,0,1,2,40,20,3,1,0
F00144899,232,0,1,2,60,13,8,2,0
F00144901,257,0,1,2,45,20,5,1,0
F00144902,256,0,1,2,15,15,10,2,0
F00144903,257,0,1,2,15,17,6,3,0
F00144904,257,0,1,2,20,15,0,2,0
F00144906,256,0,1,2,40,20,3,2,0
F00144909,283,0,1,2,20,,5,2,0
F00144910,283,0,1,2,25,17,6,3,0
F00144911,283,0,1,2,25,,3,3,0
F00144913,283,0,1,2,60,,4,2,0
F00144914,312,0,1,2,5,18,2,2,0
F00144916,311,0,1,2,25,13,10,3,0
F00144917,312,0,1,2,25,14,7,2,0
F00144919,312,0,1,2,30,25,4,3,0
F00144921,312,0,1,2,60,16,4,2,0
F00144922,342,0,1,2,10,10,8,3,0
F00144923,342,0,1,2,15,10,13,1,0
F00144924,342,0,1,2,30,10,13,2,0
F00144925,342,0,1,2,30,21,4,2,0
F00144929,375,0,1,2,10,14,13,2,0
F00144932,375,0,1,2,20,15,2,2,0
F00144935,375,0,1,2,25,22,1,2,0
F00144936,375,0,1,2,30,,2,1,0
F00144937,375,0,1,2,35,,8,1,0
F00144939,375,0,1,2,40,15,14,2,0
F00144940,375,0,1,2,45,22,9,2,0
F00144941,410,0,1,2,5,22,10,2,0
F00144942,411,0,1,2,10,13,9,1,0
F00144943,411,0,1,2,10,,0,1,0
F00144946,410,0,1,2,15,19,6,3,0
F00144949,411,0,1,2,20,,12,2,0
F00144950,410,0,1,2,20,13,5,2,0
F00144951,410,0,1,2,20,16,12,2,0
F00144953,411,0,1,2,25,16,13,3,0
F00144955,411,0,1,2,30,,5,2,0
F00144958,411,0,1,2,30,27,0,1,0
F00144959,410,0,1,2,40,,15,3,0
F00144960,410,0,1,2,40,13,14,2,0
F00144962,410,0,1,2,40,23,4,2,0
F00144965,410,0,1,2,45,16,12,2,0
F00144966,410,0,1,2,50,23,7,1,0
F00144967,410,0,1,2,50,25,5,1,0
F00144969,448,0,1,2,10,15,11,2,0
F00144971,448,0,1,2,10,20,5,2,0
F00144972,448,0,1,2,15,6,1,1,0
F00144974,448,0,1,2,15,12,15,2,0
F00144976,448,0,1,2,20,8,15,2,0
F00144978,448,0,1,2,20,11,13,2,0
F00144979,448,0,1,2,20,13,15,2,0
F00144980,448,0,1,2,20,14,10,2,0
F00144981,448,0,1,2,20,17,16,2,0
F00144982,448,0,1,2,20,18,16,2,0
F00144983,448,0,1,2,20,20,5,2,0
F00144986,448,0,1,2,20,29,5,2,0
F00144989,448,0,1,2,30,16,5,3,0
F00144993,448,0,1,2,30,27,1,1,0
F00144995,448,0,1,2,40,10,11,1,0
F00144996,448,0,1,2,40,20,0,1,0
F00144998,448,0,1,2,40,27,0,1,0
F00145000,448,0,1,2,40,,4,1,0
F00145004,488,0,1,2,5,,10,2,0
F00145005,488,0,1,2,5,17,9,1,0
F00145007,488,0,1,2,10,11,15,1,0
F00145012,488,0,1,2,10,16,17,3,0
F00145013,488,0,1,2,15,13,7,3,0
F00145014,488,0,1,2,20,7,15,2,0
F00145015,488,0,1,2,20,14,11,3,0
F00145018,488,0,1,2,20,18,13,1,0
F00145020,488,0,1,2,20,30,9,3,0
F00145022,488,0,1,2,25,14,15,3,0
F00145024,489,0,1,2,25,,11,2,0
F00145025,488,0,1,2,25,30,1,2,0
F00145027,488,0,1,2,30,10,6,1,0
F00145029,489,0,1,2,30,,13,2,0
F00145031,488,0,1,2,30,25,12,1,0
F00145032,489,0,1,2,30,27,1,2,0
F00145033,488,0,1,2,40,16,16,1,0
F00145034,488,0,1,2,40,26,2,3,0
F00145036,488,0,1,2,50,27,3,2,0
F00145043,531,0,1,2,5,10,18,2,0
F00145044,531,0,1,2,5,15,9,1,0
F00145045,531,0,1,2,10,7,6,3,0
F00145046,531,0,1,2,10,8,14,1,0
F00145049,531,0,1,2,20,8,13,2,0
F00145053,531,0,1,2,20,14,8,2,0
F00145054,531,0,1,2,20,15,15,1,0
F00145056,531,0,1,2,20,21,6,3,0
F00145058,531,0,1,2,20,23,2,2,0
F00145060,531,0,1,2,20,24,5,1,0
F00145062,531,0,1,2,25,11,16,3,0
F00145063,531,0,1,2,25,14,14,3,0
F00145065,531,0,1,2,30,,16,3,0
F00145067,531,0,1,2,30,19,10,2,0
F00145068,531,0,1,2,30,,6,2,0
F00145072,531,0,1,2,40,10,17,2,0
F00145074,531,0,1,2,40,16,13,2,0
F00145076,531,0,1,2,40,19,8,1,0
F00145080,531,0,1,2,40,30,4,1,0
F00145081,531,0,1,2,40,30,7,2,0
F00145082,531,0,1,2,40,32,3,2,0
F00145083,531,0,1,2,45,19,6,2,0
F00145087,531,0,1,2,10,,10,1,1
F00145089,531,0,1,2,30,24,1,1,1
F00145091,577,0,1,2,5,25,15,1,0
F00145093,577,0,1,2,10,10,19,2,0
F00145094,577,0,1,2,10,14,15,1,0
F00145095,577,0,1,2,10,14,19,1,0
F00145096,577,0,1,2,10,28,6,1,0
F00145097,577,0,1,2,15,12,19,2,0
F00145101,577,0,1,2,20,16,0,2,0
F00145103,577,0,1,2,20,25,9,2,0
F00145104,577,0,1,2,20,26,2,2,0
F00145106,577,0,1,2,20,32,3,3,0
F00145109,577,0,1,2,25,20,6,1,0
F00145111,577,0,1,2,30,10,10,2,0
F00145112,577,0,1,2,30,30,0,3,0
F00145115,577,0,1,2,30,37,2,3,0
F00145118,577,0,1,2,40,15,4,1,0
F00145120,577,0,1,2,40,,19,3,0
F00145121,577,0,1,2,40,24,9,1,0
F00145122,577,0,1,2,40,26,5,1,0
F00145124,577,0,1,2,40,38,1,2,0
F00145126,577,0,1,2,50,21,9,1,0
F00145127,577,0,1,2,50,24,9,2,0
F00145131,577,0,1,2,60,18,18,2,0
F00145136,625,0,1,2,10,12,19,1,0
F00145137,625,0,1,2,10,15,12,3,0
F00145139,626,0,1,2,10,26,5,1,0
F00145141,626,0,1,2,15,14,0,2,0
F00145144,626,0,1,2,15,23,9,2,0
F00145146,626,0,1,2,20,13,5,2,0
F00145147,626,0,1,2,20,14,4,2,0
F00145151,625,0,1,2,20,25,4,2,0
F00145155,625,0,1,2,20,30,7,2,0
F00145156,626,0,1,2,25,11,14,1,0
F00145157,626,0,1,2,25,15,10,2,0
F00145160,625,0,1,2,30,20,7,2,0
F00145161,625,0,1,2,30,22,13,2,0
F00145162,625,0,1,2,30,,8,3,0
F00145163,625,0,1,2,30,28,3,3,0
F00145164,625,0,1,2,30,28,5,1,0
F00145166,625,0,1,2,40,24,5,3,0
F00145169,625,0,1,2,40,25,12,1,0
F00145172,625,0,1,2,45,24,7,2,0
F00145173,626,0,1,2,45,25,13,1,0
F00145174,625,0,1,2,50,30,0,2,0
F00145177,625,0,1,2,60,25,12,1,0
F00145179,625,0,1,2,65,18,14,2,0
F00145180,625,0,1,2,70,34,2,3,0
F00145181,626,0,1,2,95,23,6,2,0
F00145182,625,0,1,2,5,10,19,1,1
F00145185,677,0,1,2,5,13,18,1,0
F00145187,677,0,1,2,5,14,16,2,0
F00145188,677,0,1,2,10,10,17,2,0
F00145190,677,0,1,2,10,24,7,3,0
F00145191,677,0,1,2,15,,8,2,0
F00145192,677,0,1,2,20,8,21,3,0
F00145194,677,0,1,2,20,26,8,3,0
F00145196,677,0,1,2,20,30,7,1,0
F00145198,677,0,1,2,25,7,19,1,0
F00145200,677,0,1,2,25,18,14,1,0
F00145202,677,0,1,2,30,8,4,2,0
F00145203,677,0,1,2,30,12,17,2,0
F00145204,677,0,1,2,30,14,21,1,0
F00145206,677,0,1,2,30,16,21,2,0
F00145209,677,0,1,2,30,24,10,2,0
F00145211,677,0,1,2,30,32,5,2,0
F00145212,677,0,1,2,30,34,7,1,0
F00145214,677,0,1,2,35,24,11,1,0
F00145215,677,0,1,2,40,,7,2,0
F00145217,677,0,1,2,40,21,12,3,0
F00145218,677,0,1,2,50,,20,2,0
F00145220,677,0,1,2,60,15,18,2,0
F00145224,677,0,1,2,60,29,2,3,0
F00145226,677,0,1,2,70,21,15,1,0
F00145229,731,0,1,2,5,22,14,2,0
F00145232,732,0,1,2,10,19,17,3,0
F00145235,732,0,1,2,10,30,5,1,0
F00145236,732,0,1,2,15,14,18,2,0
F00145239,732,0,1,2,20,10,0,3,0
F00145240,731,0,1,2,20,10,20,2,0
